Property_ID,MLS_Number,Listing_Date,Sale_Date,Street_Address,City,State,Zip_Code,Country,Latitude,Longitude,Property_Type,Bedrooms,Bathrooms,Lot_Size_SqFt,Living_Area_Reported,Year_Built,Year_Renovated,Garage_Spaces,Has_Pool,Has_Garden,Heating_Type,Cooling_Type,School_Rating,Crime_Rate_Index,Neighborhood_Quality_Score,Distance_To_City_Center_Reported,HOA_Fee_Monthly,Property_Tax_Annual,Days_On_Market,List_Price,Sale_Price,Price_Per_SqFt,Is_Foreclosure,Currency,Agent_Name,Agent_Phone,Agent_Email,Listing_Description,Buyer_Feedback
PROP-109266,MLS-109266,10/12/2024,04/19/2025,552 Adams Spring,Boston ,Massachusetts,11620,Usa,42.597635,-68.561148,APARTMENT,5,5.1,6960.0,179.5 sqm,1984.0,2005.0,2.0,Y,1,Gas,,6.2,1.13,68.2,2.91 km,$149.67,4099.58,49,"$383,818.20",356651.6,184.61,0,USD,David Santana,CALL-ME-2234,david.santana51@realty.com,"  Spacious Apartment featuring -5 bedrooms and 5.1 bathrooms, close to downtown Boston .  ",Traffic noise was worse than expected.
PROP-106047,MLS-106047,04/24/2025,09-Sep-2025,09690 Maria Corner,   Atlanta,GA,62333,United States,28.291679,-82.807261,TOWNHOUSE,4,3.6,6651.6,2198.0 sqft,1945.0,1962.0,2.0,Y,NO,Oil,,9.0,5.88,81.5,2.94 mi,58.23,"6,393.09",30,"500,084.12",460159.81,209.35,NO,USD,Timothy Scott,CALL-ME-5049,timothy.scott59@yahoo.com,Charming 4-bed Townhouse in the heart of  Atlanta. Recently updated kitchen and spacious backyard.,Traffic noise was worse than expected.
PROP-101212,MLS-101212,22-Jun-2026,27/06/2026,0391 Joshua Crossroad,Austn,TX,86610,United States,31.122793,-122.222691,TOWNHOUSE,1,1.0,5440.7,2076.6 sqft,2003.0,,0.0,N,Yes,Electric,,6.1,11.22,62.5,3.28 km,$193.25,"$6,772.19",24,"$437,932.88",422832.02,203.62,No,USD,Sandra Williams,853-487-6109,sandra.williams66@realty.com,"Cozy townhouse with great potential, located near top-rated schools in Austn.",Overpriced for the condition it was in...
PROP-107521,MLS-107521,2025-08-09,2025-12-17,6803 Thomas Keys Suite 113,Orlando,Florida,68250,Usa,40.575771,-84.37162,HOUSE,1,1.0,5288.6,1437.1 sqft,1952.0,1960.0,2.0,False,No,Geothermal,,8.5,3.02,81.8,6.98 km,28.63,3994.64,118,,251065.16,174.7,No,USD,Brian Tate,(895) 992-2190,brian.tate46@gmail.com,"Fixer-upper  House priced to sell, needs TLC but great bones.",Overpriced for the condition it was in...
PROP-101091,MLS-101091,23-Nov-2025,06/02/2026,89156 Jose Spur,Austin,tx,47252,usa,48.986813,-75.626077,HOUSE,3,3.0,8202.3,27.9 sqm,1951.0,,3.0, No,0,Wood,,7.9,8.37,87.5,2.41 km,38.68,659.96,51,"$60,792.09",61497.19,204.99,false,USD,Nancy Bradford,(572) 508-5795,nancy.bradford51realty.com,"Fixer-upper House priced to sell, needs TLC but great bones.",
PROP-101759,MLS-101759,29-Jan-2026,2026-03-14,63236 Parker Bridge,Seattle,WA,61316,Usa,41.821318,-108.994588,CONDOMINIUM,1,1.0,6744.6,1965.5 sqft,1946.0,1963.0,2.0,NO,No,,,,0.2,59.3,7.04 km,$169.55,"$4,891.92",14,538869.49,485172.64,246.84,0,USD,Christopher Jackson,(935) 425-8346,christopher.jackson9yahoo.com,,Not worth the asking price tbh.
PROP-102412,MLS-102412,27.07.2023,2025-08-20,917 Melton Ville,denver,CO,74608,USA,44.834345,-72.016333,CONDOMINIUM,4,,3631.2,602.0 sqft,1963.0,,1.0,Yes,Y,,,7.7,0.15,80.0,4.15 mi,$210.42,$782.72,23,"68,062.83",65243.94,108.38, No,USD,Mr. Stuart Terry,(490) 658-4222,mr..stuart.terry81@yahoo.com,"Fixer-upper Condominium priced to sell, needs TLC but great bones.",
PROP-108898,MLS-108898,"January 19, 2024","September 23, 2025",666 Briana Knoll Apt. 802,Columbus,OH,57917,United States,26.089573,-113.173462,HOUSE,2,1.7,9356.5,1984.4 sqft,1968.0,,0.0,False,yes ,Gas,Central AC,7.8,0.43,88.8,6.75 mi,$0.00,"$5,193.84",79,"424,559.01",421800.81,212.56,False,USD,David Turner,268-934-9102,david.turner32gmail.com,"  Luxury House boasting modern finishes, 2 bedrooms, and a three-car garage.  ",Neighborhood is quiet and safe for kids.
PROP-101375,MLS-101375,18-Jun-2026,07.07.2026,2252 Deborah Bridge Apt. 523	,Phoenix,AZ,32962,U.S.A,46.914116,-74.524375,HOUSE,2,1.0,3875.3,1047.7 sqft,1964.0,1974.0,2.0,1,False,Gas,,7.1,8.63,76.4,18.05 km,$0.00,1726.11,1,"$212,925.11",194382.84,185.53,Y,USD,David Brown,CALL-ME-1052,david.brown_at_yahoo.com,"Spacious  House featuring 3 bedrooms and 1.0 bathrooms, close to downtown Phoenix.",
PROP-106467,MLS-106467,16/11/2023,,79148 Heather Tunnel Apt. 982,Chicago,il,10986,Usa,42.99813,-109.073578,HOUSE,0,1.0,10353.0,1550.3 sqft,1982.0,1989.0,1.0,true,YES,,Ductless,4.9,1.25,69.7,7.46 mi,$25.33,"$6,754.31",27,"$340,673.31",,, No,USD,Heàther Hopkins,841-270-6899,heather.hopkins60@yahoo.com,"Cozy House with great potential, located near top-rated schools in Chicago.",
PROP-103834,MLS-103834,04.02.2026,,23315 Joseph Parks ,Charlotte,North Carolina,96929,US,47.866663,-116.68299,HOUSE,3,2.0,7367.3,2114.6 sqft,1991.0,,3.0,False,1,Electric,Central AC,5.9,24.95,64.4,2.81 km,19.51,"7,324.25",30,,,,No,USD,Alexandra Kelley,280-684-4449,alexandra.kelley12@yahoo.com,"Cozy Hse with great potential, located near top-rated schools in Charlotte.",
PROP-107741,MLS-107741,10-Mar-2024,,1407 Manuel Ville,  Austin,texas,31579,United States,48.301888,-104.557344,CONDOMINIUM,3,2.4,14865.4,1364.3 sqft,1968.0,,4.0,No,YES,Solar,,5.4,20.33,,19.36 km,$170.22,"4,459.56",32,"$257,426.53",,,false,USD,Erin Santiago,(837) 727-8843,erin.santiago65@gmail.com,,
PROP-105216,MLS-105216,2024-09-08,30/03/2025,162 Paul Valley,Seattle,WA,52084,US,32.021217,-123.784216,TOWNHOUSE,3,2.5,7087.1,1049.3 sqft,1981.0,,2.0,N,0,Oil,Ductless,4.8,0.12,71.5,7.08 km,269.26,"$3,909.52",21,"210,548.80",207186.27,197.45,No,USD,Brittany Baldwin,(623) 543-8340,brittany.baldwin16@outlook.com,,Closing process took way longer than promised.
PROP-102866,MLS-102866,16-Nov-2025,16.06.2026,214 Fields Way Suite 165,Phoenix,arizona,18087,U.S.A,35.573531,-87.863126,HOUSE,4,4.0,8566.0,1540.0 sqft,1971.0,1980.0,2.0,0,0,Electric,,4.9,1.99,68.9,11.54 mi,50.86,"3,949.42",44,"$252,912.63",235310.53,152.8,Yes,USD,Daisy Brown,984-394-4991,daisy.brown72@gmail.com,"Fixer-upper House priced to sell, needs TLC but great bones.",
PROP-101068,MLS-101068,28.05.2026,18.06.2026,08696 Brown Centers,Columbus,OH,39464,U.S.A,41.981306,,HOUSE,6,6.0,3727.8,3131.0 sqft,1980.0,,1.0,No,false,Electric,,5.1,76.92,32.3,4.49 km,$48.66,"$4,498.66",64,"521,081.32",484818.48,154.84,N,USD,Amanda Johnson,(333) 855-2226,amanda.johnson34@yahoo.com,Charming 6-bed House in the heart of Columbus. Recently updated kitchen and spacious backyard.,
PROP-106377,MLS-106377,12/10/2023,2026-02-04,71135 Watkins Harbor Suite 126, Austin,TX	,38521, USA,32.848133,-102.480368,CONDOMINIUM,5,4.8,15312.3,2925.0 sqft,1994.0,,2.0,false,YES,Gas,,7.0,3.91,77.4,0.73 km,225.69,"10,161.53",9,"723,222.08",661237.67,226.06,false,USD,  Amber Kerr,905-668-9047,amber.kerr65@gmail.com,"  Luxury Condominium boasting modern finishes, 5 bedrooms, and a three-car garage.  ",
PROP-107149,MLS-107149,"April 18, 2025",Feb 30 2023,3475 Raymond Street Suite 237, Phoenix,Arizona,45666,U.S.A,38.25443,-107.302978,HOUSE,5,5.3,7281.3,2667.9 sqft,1995.0,,2.0, No,N,Oil,,5.0,1.49,71.1,4.22 km,$73.07,"$5,875.15",20,,319343.62,119.7,false,USD,Jennifer Osborn,(507) 263-2828,jennifer.osborn96@realty.com,"Luxury House boasting modern finishes, 5 bedrooms, and a three-car garage.",
PROP-103450,MLS-103450,09/09/2025,"February 05, 2026",45364 Garcia Circle Suite 799,Atlanta ,GA,20520,U.S.A,47.501705,-88.32817,VILLA,4,3.8,9955.2,1958.0 sqft,1969.0,,2.0,NO,No,Gas,,7.8,5.91,73.1,1.91 km,$5.33,"$6,233.46",35,"321,042.50",323717.57,165.33,0,USD,Julie Walker,(879) 317-2703,julie.walker33@yahoo.com,"Fixer-upper VILLA priced to sell, needs TLLC but great bones.",Neighborhood is quiet and safe for kids.
PROP-108733,MLS-108733,04.09.2023,14/04/2025,79192 Kirk Lakes Suite 828,Sacramento,California	,57775,United States,45.373571,-96.932838,HOUSE,5,3.0,5252.0,1268.7 sqft,1983.0,1994.0,0.0,NO,Yes,Electric,,8.4,7.19,80.2,0.25 mi,,"$2,947.56",1,274964.11,271564.49,214.05,No,USD,Andre Griffin	,(872) 713-7373,andre.griffin74outlook.com,"Luxury House boasting modern finishes, 3 bedrooms, and a three-car garage.","House needed a lot of repairs, roof was leaking."
PROP-105554,MLS-105554,2024-04-02,12.12.2024,87598 Johnson Plain,Denver,Colorado,86473,Usa,46.191535,-105.258253,CONDOMINIUM,3,3.4,4053.5,2738.2 sqft,2013.0,,2.0,0, No,Gas,Central AC,6.5,36.21,62.1,1.12 km,$137.34,13469.7,78,"$790,134.10",755441.76,275.89,Y,USD,  Barbara Whitaker,(248) 440-9937,barbara.whitaker74@yahoo.com,"Spacious Condo featuring 3 bedrooms and 3.4 bathrooms, close to downtown Denver.",
PROP-107379,MLS-107379,04/06/2026,2026-07-07,2809 Williams Harbors Apt. 711,seattle,WA,36554, USA,35.294774,-72.870538,HOUSE,2,1.0,9182.2,1991.0 sqft,1955.0,,2.0,false, No,Wood,Window Unit,5.4,6.79,65.3,8.06 km,$19.57,"5,226.76",3,"410,751.08",413402.24,207.64, No,USD,Ricardo Olsen,955.993.abcd,ricardo.olsen30@outlook.com,"Spacious House featuring 2 bedrooms and 1.0 bathrooms, close to downtown seattle.",
PROP-100674,MLS-100674,04/01/2026,2026-06-03,325 Garrett Isle Suite 207,Chàrlotte,North Carolina,40059,usa,26.762673,-107.816708,TOWNHOUSE,2,2.7,8209.2,1399.9 sqft,1978.0,,2.0,NO,Yes,,,6.5,16.79,,2.23 km,$123.71,"$1,026.23",8,"$93,782.00",89395.58,63.86,0,USD,Aaron Lopez,474.752.abcd,aaron.lopez68@gmail.com,"Cozy Town house with great potential, located near top-rated schools in Charlotte.",
PROP-102344,MLS-102344,2025-12-16,,1757 James Flat Apt. 888,Seattle,washington,88647, USA,35.054343,-101.743671,TOWNHOUSE,6,5.8,3512.8,1567.0 sqft,2011.0,,3.0,False,1,,,7.8,3.16,67.2,6.46 km,$49.85,"$2,761.40",8,293757.74,,,NO,USD,Daniel Hess,235-761-4700,daniel.hess74@outlook.com,"Luxury Townhouse boasting modern finishes, 6 bedrooms, and a three-car garage.",Amazing view of the mountains from the master bedroom.
PROP-108700,MLS-108700,08-Aug-2023,,6703 Smith Mews Apt. 985,  Nashville,Tennessee,42468,usa,38.001574,,HOUSE,1,1.0,5096.2,2756.5 sqft,1964.0,1973.0,0.0,1,NO,Coal,,6.0,20.86,75.2,0.36 km,$3.72,5484.57,12,"$663,647.38",,,N,USD,Cheryl Hernandez,844.979.abcd,cheryl.hernandez49gmail.com,,"Kitchen appliances were outdated, needs renovation."
PROP-109330,MLS-109330,11/30/2024,08.11.2025,30030 Morales Brooks,Miami,Florida,73710,usa,31.659941,-75.058008,HOUSE,4,2.5,1763.7,2264.3 sqft,1991.0,,2.0, No,True,Solar,,5.1,7.35,66.4,1.72 km,$54.40,"$8,841.74",40,"580,536.32",520807.42,230.01, No,USD,Holly Davis,(835) 771-7667,holly.davis63@gmail.com,,Not worth the asking price tbh.
PROP-105071,MLS-105071,22.03.2025,20-Apr-2025,925 Murphy Cove,Atlanta,Georgia,22954, USA,39.171198,-79.006045,HOUSE,3,2.7,5598.3,1930.7 sqft,1981.0,,0.0,0,No,Gas,,5.6,27.98,59.9,6.02 mi,15.05,"3,861.40",170,"$241,575.52",237652.23,123.09,N,USD,James Logan,(889) 576-8741,james.logan23@outlook.com,Charming 3-bed house in the heart of Atlanta. Recently updated kitchen and spacious backyard.,
PROP-102170,MLS-102170,06/01/2025,"October 02, 2025",8777 Bradley Lake Suite 134,Austi n,TX,71171,Usa,47.683998,,HOUSE,4,4.6,12593.1,2599.0 sqft,1975.0,,2.0,False,YES,Electric,,6.0,24.38,55.1,3.11 mi,$38.14,"$4,315.00",10,"$526,256.64",494238.0,190.16,N,USD,Michael Rogers,(219) 319-3099,michael.rogers2@outlook.com,"Luxury house boasting modern finishes, 4 bedrooms, and a three-car garage.","Kitchen appliances were outdated, needs renovation."
PROP-107830,MLS-107830,08.10.2025,29/06/2026,624 Christopher Pass,Austin,Texas,38827,U.S.A,38.183252,-104.176123,TOWNHOUSE,1,1.7,4052.1,300.0 sqft,1999.0,,2.0, No,yes ,Gas,Central AC,4.8,3.17,69.2,6.97 km,$88.35,$651.62,21,"51,964.42",54627.1,182.09,False,USD,Katrina Harvey ,521-737-3595,katrina.harvey14outlook.com,"Spacious Townhouse featuring 1 bedrooms and 1.7 bathrooms, close to downtown Austin.","Kitchen appliances were outdated, needs renovation."
PROP-100151,MLS-100151,21.05.2025,"April 21, 2026",5692 Flores Square Apt. 752,Nashville	,Tennessee,41970,US,28.748958,-87.751401,HOUSE,6,6.8,5769.3,1375.5 sqft,2011.0,,2.0,True,N,Electric,,8.8,7.01,91.7,7.32 km,33.01,3147.63,41,"$288,805.24",299461.31,217.71,N,USD,Travis Cook,412-398-8999,travis.cook17@yahoo.com,"Cozy House with great potential, located near top-rated schools in Nashville.",
PROP-106245,MLS-106245,11/19/2025,02.02.2026,04080 Gonzalez Mission,Seattle,Washington,62369, USA,34.297741,-100.711942,APARTMENT,3,2.2,2397.0,1789.6 sqft,2004.0,,2.0,NO,yes ,Gas,,6.0,8.88,64.8,9.84 km,113.72,"$5,553.60",35,"$225,913.06",252623.97,141.16,NO,USD,Alfred Hall,CALL-ME-4481,alfred.hall30@realty.com,"Luxury Apt boasting modern finishes, 3 bedrooms, and a three-car garage.",Not worth the asking price tbh.
PROP-108839,MLS-108839,09/01/2024,,  45067 Cook View,Phoenix,Arizona,42858,United States,42.043456,-99.060745,HOUSE,5,4.1,5293.9,1615.4 sqft,2007.0,,1.0,yes ,false,Solar,,6.5,3.77,73.7,5.48 km,9.28,"5,524.15",41,"$539,788.04",,,YES,USD,Amanda Miles,265-602-8304,amanda.miles69@gmail.com,"Fixer-upper House priced to sell, needs TLC but great bones.","Great location, close to schools and shops."
PROP-109328,MLS-109328,06/16/2025,,47735 Barbara Crossing, Atlanta,GA,24821,United States,30.180656,-82.164554,HOUSE,4,2.9,9431.5,2704.3 sqft,1953.0,,2.0,False,Yes,Oil,Central AC,9.6,16.63,76.8,12.9 km,$0.00,11306.6,48,"$626,834.31",,,false,USD,Travis Ray,(208) 924-6376,travis.ray12@yahoo.com,"Cozy House with great potential, located near top-rated schools in  Atlanta.",
PROP-108476,MLS-108476,"December 26, 2023",04/09/2026,88304 Sandra Trace,Phoenix,Arizona,34612,U.S.A,27.91665,-74.068505,HOUSE,4,3.4,4244.8,1227.8 sqft,1977.0,2004.0,1.0,NO,YES,,,7.1,14.17,73.4,23.01 km,25.54,"3,380.00",29,"$209,196.53",206576.22,168.25,0,USD,Kathryn Snyder,CALL-ME-7934,kathryn.snyder81@yahoo.com,,
PROP-106343,MLS-106343,2024-05-21,,03254 Johnson Viaduct,SEATTLE	,washington,95863,usa,45.740153,-88.78187,HOUSE,2,1.0,6307.6,2291.5 sqft,1966.0,,1.0,No,YES,,,,13.78,64.1,2.58 mi,$33.10,,6,"615,612.97",,,NO,USD,Jennifer Lawrence,(243) 464-7969,jennifer.lawrence31@outlook.com,,Overpriced for the condition it was in...
PROP-108349,MLS-108349,"May 26, 2026",2026-06-21,  083 Kerr Station Suite 903,Columbus,oh,55112,United States,29.773193,-88.857699,HOUSE,1,1.0,5531.0,192.7 sqm,2000.0,,2.0,False,1,Solar,Central AC,4.3,38.93,48.8,9.56 km,41.27,"5,049.50",74,,360283.24,173.72,No,USD,Kevin Walker,CALL-ME-7866,kevin.walker95@gmail.com,"Spacious Hse featuring 1 bedrooms and 1.0 bathrooms, close to downtown Columbus.",Amazing view of the mountains from the master bedroom.
PROP-107348,MLS-107348,24/12/2025,28.12.2025,5083 Serrano Falls,Dallas,  tx,76670,usa,37.504227,-102.738827,CONDOMINIUM,3,2.2,3095.3,1062.3 sqft,2005.0,2033.0,3.0,1,True,Gas,,9.0,2.69,,4.26 km,80.39,"3,630.34",12,271788.89,269610.94,253.8, No,USD,Jamie Shields,(914) 974-6912,jamie.shields35@realty.com,Charming 3-bed Condo in the heart of Dallas. Recently updated kitchen and spacious backyard.,"gooood house, will recomend!!"
PROP-105771,MLS-105771,2026-03-03,,20671 Simmons Track ,Sacramento,California,67720,United States,25.889059,-120.820845,CONDOMINIUM,2,1.7,2500.2,1811.2 sqft,1985.0,,2.0,YES,N,Gas,Window Unit,4.6,7.55,73.4,15.3 km,201.21,"5,818.84",21,437719.13,,,No,USD,  Taylor Washington,CALL-ME-8598,taylor.washington84@gmail.com,"Luxury Condo boasting modern finishes, 2 bedrooms, and a three-car garage.",
PROP-103047,MLS-103047,"June 28, 2025",28-Feb-2026,1905 Choi Point,Charlotte,NC ,92633,United States,41.07714,-110.633256,APARTMENT,3,2.2,12979.0,2391.2 sqft,1985.0,,4.0,yes ,No,Electric,,6.9,17.3,68.5,6.18 km,129.75,"$5,745.04",46,473617.74,481423.89,201.33,NO,USD,Marie Baker,956-281-6025,marie.baker65@gmail.com,Charming 3-bed Apartment in the heart of Charlotte. Recently updated kitchen and spacious backyard.,"gooood house, will recomend!!"
PROP-107244,MLS-107244,"May 27, 2024",,162 Beard View Apt. 719,Portland,OR,11963, USA,33.300001,-73.040141,CONDOMINIUM,3,3.1,14278.6,2337.5 sqft,1987.0,,0.0,true,NO,Gas,,,6.96,59.6,6.22 km,11.93,5019.99,10,"$349,858.55",,,No,USD,Matthew Brown,(692) 831-5781,matthew.brown26outlook.com,Charming 3-bed CONDO in the heart of Portland. Recently updated kitchen and spacious backyard.,Closing process took way longer than promised.
PROP-107855,MLS-107855,07.01.2025,01/23/2026,48623 Erin Pike Suite 040,Boston,ma,75164,USA,40.57815,-70.050703,HOUSE,1,1.6,1773.5,2488.6 sqft,19985.0,,4.0,1,False,Electric,Evaporative,5.9,0.92,62.4,2.12 km,$18.85,"$5,949.92",2,"396,855.80",391157.81,157.18,False,USD,Maria Camacho,(376) 727-2847,maria.camacho43@yahoo.com,"Fixer-upper House priced to sell, needs TLC but great bones.","Beautiful backyard, perfect for entertaining guests."
PROP-107359,MLS-107359,06/29/2024,20.02.2026,8236 Loretta Bypass Suite 277,Miami,Florida,34800,U.S.A,33.91304,-103.887255,TOWNHOUSE,5,5.1,5428.6,1536.4 sqft,1963.0,,0.0,No,0,Gas,Central AC,8.9,18.91,76.8,2.26 mi,$218.09,"$6,107.52",1,"$355,401.68",366750.27,238.71,0,USD,William Griffin,CALL-ME-5948,william.griffin69@realty.com,"Cozy Town-hous3 with gr3at pot3ntial, locat3d n3ar top-rat3d schools in Miami.","gooood house, will recomend!!"
PROP-108965,MLS-108965,-,12/06/2026,15935 Gray Haven Apt. 856,Dallas,  Texas,19412,US,42.264378,-116.277451,HOUSE,8,8.0,4131.8,1791.6 sqft,2009.0,2023.0,3.0,N,False,Gas,,9.6,67.27,53.0,12.35 km,$6.26,"$3,081.57",86,"248,082.09",239820.82,133.86,NO,USD,Brian Shea,948.764.abcd,brian.shea9@outlook.com,"Cozy  House with great potential, located near top-rated schools in Dallas.",Loved the open floor plan and natural light!!
PROP-107115,MLS-107115,2025-06-19,,65205 Ashley Landing Apt. 458	,Nashville,TN,81222,USA,48.990723,-79.902566,HOUSE,2,2.2,8621.6,2783.3 sqft,1971.0,,1.0,0,0,Electric,,,8.89,70.9,2.5 mi,$27.80,"$7,920.88",19,"$350,855.55",,, No,USD,Sarah Ford,(943) 893-6105,sarah.ford5@outlook.com,"  Luxury  House boasting modern finishes, 2 bedrooms, and a three-car garage.  ","Great location, close to schools and shops."
PROP-108453,MLS-108453,08/07/2023,2026-02-01,08819 Teresa Mountains	,charlotte,North Carolina,90301,Usa,46.663022,-122.299967,CONDOMINIUM,1,1.0,2537.7,1628.1 sqft,1981.0,,1.0,False,YES,Gas,Ductless,2.9,36.9,38.4,0.83 km,208.93,2630.37,12,"$263,979.88",256666.0,157.65,NO,USD,  Andrew Moreno,(442) 323-7201,andrew.moreno61@gmail.com,Charming 1-b3d CONDO in th3 h3art of charlott3. R3c3ntly updat3d kitch3n and spacious backyard.,"House needed a lot of repairs, roof was leaking."
PROP-101259,MLS-101259,02/28/2024,,3731 Amanda Groves, Columbus,OH,33821,U.S.A,45.194753,-85.798907,CONDOMINIUM,2,1.0,4503.7,776.7 sqft,1988.0,,1.0,false,True,Oil,,8.4,50.46,57.9,5.1 mi,155.79,2360.94,19,121105.52,,,0,USD,Lisa Kaiser,(911) 285-5347,lisa.kaiser19@outlook.com,Charming 2-bed CONDO in thhe heart of  Columbus. Recently updated kitchen and spacious backyard.,Closing process took way longer than promised.
PROP-107492,MLS-107492,"January 24, 2024","June 16, 2026",82239 Martinez Extension,Boston,Massachusetts,81352,U.S.A,45.957969,-67.510131,APARTMENT,5,5.3,3267.3,1883.9 sqft,2009.0,,1.0,N,false,Electric,,6.0,29.64,64.3,4.29 km,17.0,"4,416.62",0,"$257,919.32",261986.69,139.07,NO,USD,Joe Rojas,(355) 960-7264,joe.rojas_at_outlook.com,,"Beautiful backyard, perfect for entertaining guests."
PROP-105718,MLS-105718,30.05.2024,12.12.2024,1108 Timothy Circle,Nashville,TN,80610,usa,47.045202,-106.886803,CONDOMINIUM,3,3.1,3636.3,2000.7 sqft,1962.0,1986.0,2.0,No, No,Gas,Window Unit,8.9,16.41,69.7,2.07 km,349.15,"$7,123.22",26,"$439,774.27",421208.81,210.53,No,USD,Taylor Nelson,(732) 240-1771,taylor.nelson24@realty.com,"Luxury Condo boasting modern finishes, 3 bedrooms, and a three-car garage.",
PROP-103933,MLS-103933,08/26/2024,"February 22, 2026",0002 Berry Park,Orlando	,FL	,78132,U.S.A,36.537468,-69.881736,TOWNHOUSE,4,3.3,5657.8,1389.5 sqft,1974.0,,2.0,NO,NO,Electric,Evaporative,,21.69,67.0,6.96 km,28.0,"$5,506.12",107,267251.84,266320.55,191.67,False,USD,William Bryan,(228) 773-2046,william.bryan6@yahoo.com,"Luxury Town house boasting modern finishes, 3 bedrooms, and a three-car garage.",Loved the open floor plan and natural light!!
PROP-102536,MLS-102536,05-Jan-2026,02/05/2026,44106 Sims Plains Suite 573,Phoenix,  Arizona,96390,United States,29.628702,,TOWNHOUSE,4,3.7,5777.9,1097.2 sqft,1974.0,,2.0, No,0,Gas,Window Unit,6.5,1.09,73.1,2.72 mi,175.41,"$2,332.09",14,"$255,978.54",264231.17,240.82,YES,USD,Matthew Gonzalez,(706) 323-6496,matthew.gonzalez99@yahoo.com,"Fixer-upper Townhouse priced to sell, needs TLC but great bones.",
PROP-106745,MLS-106745,2024-01-28,08/08/2024,5663 Foster Street Suite 335,Austin,Texas,71752,U.S.A,33.199189,-98.369053,HOUSE,2,1.0,7408.1,1664.2 sqft,1984.0,2014.0,1.0,No,YES,Gas,,8.3,85.25,39.4,33.8 km,19.79,"2,084.53",5,"$200,128.45",192937.63,115.93,NO,USD,Franklin Owens,454.811.abcd,franklin.owens22@realty.com,"Luxury  House boasting modern finishes, 2 bedrooms, and a three-car garage.",Traffic noise was worse than expected.
PROP-103444,MLS-103444,07/07/2025,2025-12-14,76777 Nixon Skyway ,RALEIGH,North Carolina,96159,US,41.733337,-109.578512,HOUSE,3,2.6,2862.4,935.4 sqft,1970.0,,1.0,False,YES,,Window Unit,5.2,2.12,71.2,3.41 km,0.0,2644.58,12,"$231,901.54",219129.35,234.26,NO,USD,Zachary Moore,CALL-ME-9798,zachary.moore22@gmail.com,"Cozy Hse with great potential, located near top-rated schools in RALEIGH.",Overpriced for the condition it was in...
PROP-106519,MLS-106519,03.05.2025,,33436 Clay Heights,Charlotte,NC,29418,United States,42.143891,-82.741106,CONDOMINIUM,1,1.0,4452.8,923.5 sqft,1981.0,1983.0,3.0, No,No,Electric,,5.4,,,13.3 km,241.30,"$2,634.93",33,"$224,728.17",,,False,USD,Mark Holden,375-750-9499,mark.holden84@gmail.com,"Spacious CONDO featuring 1 bedrooms and 1.0 bathrooms, close to downtown Charlotte.",
PROP-103096,MLS-103096,22-Apr-2026,"April 23, 2026",94587 Hudson Circle,ORLANDO,florida,21364,U.S.A,42.393076,-75.926172,APARTMENT,5,4.4,6111.9,1753.3 sqft,2022.0,2044.0,4.0,No,YES,Gas,,,22.87,66.6,19.79 km,60.39,"3,235.91",4,"$237,883.81",227961.56,130.02,No,USD,Angela Bullock,CALL-ME-2501,angela.bullock74gmail.com,"Cozy apartment with great potential, located near top-rated schools in ORLANDO.",
PROP-104776,MLS-104776,2025-02-27,,42758 Joshua Square Suite 505,Portland,Oregon,36123,usa,26.825217,-69.034528,HOUSE,6,5.0,13208.3,2106.0 sqft,2002.0,2025.0,2.0,0,YES,Electric,Window Unit,5.2,38.58,49.4,2.81 mi,20.42,"$7,158.32",114,"$332,209.54",,,NO,USD,Pamela Lopez,(216) 269-2794,pamela.lopez1@gmail.com,"  Fixer-upper House priced to sell, needs TLC but great bones.  ",
